ƒ‡Ú‡;»ÌÌ; ¡ ;—‡Î¸‰Ó
01.03.2015;0266017267;18210501021010000110;-233,96
01.03.2015;0266017267;18210606032040000110;-53358,82
01.03.2015;0266024779;18210501021010000110;-410,18
01.03.2015;0266034495;18210604011020000110;-7262,25
01.03.2015;0266034495;18210501021010000110;-176361,88
01.03.2015;0266024673;18210301000010000110;-100
01.03.2015;0266024673;18210602010020000110;-100
01.03.2015;0266024673;18210101011010000110;-27
01.03.2015;0266024673;18210101012020000110;-73
01.03.2015;0266024673;18210502020020000110;-82,18
01.03.2015;0266034350;18210501011010000110;-0,89
01.03.2015;0266020100;18210102010010000110;-5,54
01.03.2015;7805651216;18210502010020000110;-5951,54
01.03.2015;0266001179;18210908040080000140;-2473,54
01.03.2015;0266001179;18210908030070000140;-6379,98
01.03.2015;0266001179;18210908020060000140;-8553
01.03.2015;0266033195;18210301000010000110;-103128,57
01.03.2015;0266033195;18210101012020000110;-108438,07
01.03.2015;0266033195;18210101011010000110;-7324,88
01.03.2015;0266024955;18210909030080000110;-645,39
01.03.2015;0266024955;18210909010010000110;-1247,98
01.03.2015;0266024955;18210501022010000110;-7389,27
01.03.2015;0266024955;18210502010020000110;-4197,31
01.03.2015;0266024955;18210502020020000110;-6944,39
01.03.2015;0266024955;18210909020070000110;-4752,34
01.03.2015;0266024955;18210602010020000110;-33,92
01.03.2015;0266011138;18210501011010000110;-216,55
01.03.2015;0266011138;18210301000010000110;-970,94
01.03.2015;0266012798;18211603010010000140;-50
01.03.2015;0266012798;18210901020040000110;-8
01.03.2015;0266012798;18210904010020000110;-135,49
01.03.2015;0266012798;18210101012020000110;-163
01.03.2015;0266012798;18210907032040000110;-304,99
01.03.2015;0266012798;18210908030070000140;-546,24
01.03.2015;0266012798;18210301000010000110;-300,01
01.03.2015;0266012798;18210703000010000110;-19,71
01.03.2015;0266029047;18210501011010000110;-55,04
01.03.2015;0266029047;18210501012010000110;-32,76
01.03.2015;0266027152;18210301000010000110;-216
01.03.2015;0266012131;18210301000010000110;-144,67
01.03.2015;0266012131;18210703000010000110;-0,02
01.03.2015;0266012131;18210907052040000110;-0,34
01.03.2015;0266012131;18210602010020000110;-0,78
01.03.2015;0266021175;18210909020070000110;-1,12
01.03.2015;0266021175;18210901020040000110;-1281,95
01.03.2015;0266021175;18210101012020000110;-2195,2
01.03.2015;0266021175;18210904010020000110;-3019,63
01.03.2015;0266021175;18210101011010000110;-3,51
01.03.2015;0266021175;18210909010010000110;-3,95
01.03.2015;0266021175;18210904030010000110;-826,5
01.03.2015;0266021175;18211603010010000140;-5000
01.03.2015;0266021175;18210907032040000110;-222,61
01.03.2015;0266021175;18210909030080000110;-0,97
01.03.2015;0266022725;18210301000010000110;-2344926,92
01.03.2015;0266022725;18210604011020000110;-611,88
01.03.2015;0266031310;18210909030080000110;-2669,39
01.03.2015;0266031310;18210602010020000110;-90,48
01.03.2015;0266031310;18210301000010000110;-2004,91
01.03.2015;0266031310;18210909010010000110;-89374,56
01.03.2015;0266024810;18210101012020000110;-56307,72
01.03.2015;0266024810;18210301000010000110;-61465,63
01.03.2015;0266024810;18210602010020000110;-442,6
01.03.2015;0266024810;18210101011010000110;-6295,7
01.03.2015;0266022080;18211603010010000140;-5000
01.03.2015;0266023800;18210101012020000110;-73
01.03.2015;0266023800;18210909020070000110;-6
01.03.2015;0266023800;18210301000010000110;-300
01.03.2015;0266023800;18210101011010000110;-27
01.03.2015;0266023800;18210909010010000110;-38
01.03.2015;0266023800;18210909030080000110;-6
01.03.2015;0266018077;18210904030010000110;-3081,51
01.03.2015;0266018077;18210501030010000110;-411,98
01.03.2015;0266027314;18210301000010000110;-28616,55
01.03.2015;0266027314;18210502010020000110;-166461,36
01.03.2015;0266023694;18210301000010000110;-20,59
01.03.2015;0266031744;18210301000010000110;-8195,44
01.03.2015;0266031744;18210101011010000110;-205,43
01.03.2015;0266031744;18211603010010000140;-400
01.03.2015;0266031744;18210101012020000110;-1899,18
01.03.2015;0266023341;18210301000010000110;-16,96
01.03.2015;0266022771;18210501050010000110;-33,57
01.03.2015;0266019183;18210907032040000110;-128,15
01.03.2015;0266019183;18210703000010000110;-16,96
01.03.2015;0266022098;18210101012020000110;-16819,46
01.03.2015;0266022098;18210904030010000110;-1194,31
01.03.2015;0266022098;18210301000010000110;-1365,67
01.03.2015;0266022098;18210909020070000110;-2,76
01.03.2015;0266022098;18210909030080000110;-3,07
01.03.2015;0266022098;18210101011010000110;-8699,64
01.03.2015;0266022098;18210901020040000110;-2320,34
01.03.2015;0266031575;18210101012020000110;-11
01.03.2015;0266031575;18210502010020000110;-128,92
01.03.2015;0266031575;18210602010020000110;-174,27
01.03.2015;0266031575;18210101011010000110;-1,24
01.03.2015;0266031575;18210301000010000110;-1201,71
01.03.2015;0266031462;18211603010010000140;-250
01.03.2015;0266031462;18210602010020000110;-100
01.03.2015;0266030211;18210301000010000110;-464,04
01.03.2015;0266016908;18210301000010000110;-38,76
01.03.2015;0266016908;18210502010020000110;-1207,22
01.03.2015;0266032900;18210101012020000110;-1669,16
01.03.2015;0266032900;18210101011010000110;-177,64
01.03.2015;0266032900;18210301000010000110;-7341,01
01.03.2015;0266032280;18210501021010000110;-51,86
01.03.2015;0266019306;18210908040080000140;-1,16
01.03.2015;0266019306;18210909020070000110;-4,46
01.03.2015;0266019306;18210909010010000110;-464,32
01.03.2015;0266019306;18210909030080000110;-4,84
01.03.2015;0266019306;18210908020060000140;-5,21
01.03.2015;0266029590;18210501030010000110;-10030,12
01.03.2015;0266026409;18210301000010000110;-4,3
01.03.2015;0266031335;18211603010010000140;-800
01.03.2015;0266031335;18210501050010000110;-6400,48
01.03.2015;0266031134;18210909020070000110;-3950,61
01.03.2015;0266031134;18210301000010000110;-8638,82
01.03.2015;0266031134;18210909010010000110;-26600,35
01.03.2015;0266031134;18210909030080000110;-1748,05
01.03.2015;0266025571;18210101012020000110;-14508,87
01.03.2015;0266025571;18210909030080000110;-3304,72
01.03.2015;0266025571;18210301000010000110;-124,86
01.03.2015;0266025571;18210909010010000110;-47411,44
01.03.2015;0266025571;18210301000010000110;-89489,41
01.03.2015;0266025571;18211603010010000140;-300
01.03.2015;0266025571;18210909020070000110;-2843,68
01.03.2015;0266025571;18210101011010000110;-5384,4
01.03.2015;0266025571;18210602010020000110;-15,87
01.03.2015;0259006673;18210101012020000110;-71
01.03.2015;0259006673;18211603010010000140;-82538,2
01.03.2015;0259006673;18210301000010000110;-600
01.03.2015;0259006673;18210901020040000110;-8
01.03.2015;0259006673;18210907032040000110;-112,41
01.03.2015;0259006673;18210101011010000110;-21
01.03.2015;0259006673;18210904010020000110;-622,3
01.03.2015;0266019909;18210904030010000110;-1188,82
01.03.2015;0266019909;18210101012020000110;-0,89
01.03.2015;0266019909;18210901020040000110;-206,92
01.03.2015;0266019909;18210904010020000110;-1431,08
01.03.2015;0266019909;18210907032040000110;-394,05
01.03.2015;0266019909;18210101011010000110;-0,68
01.03.2015;0266028815;18210502020020000110;-1036,41
01.03.2015;0266019909;18210703000010000110;-23,97
01.03.2015;0266032868;18210101011010000110;-100
01.03.2015;0266032868;18211603010010000140;-50
01.03.2015;0266032868;18210502010020000110;-69886,7
01.03.2015;0266032868;18210101012020000110;-900
01.03.2015;0266032868;18210301000010000110;-0,01
01.03.2015;0266033477;18210301000010000110;-2000
01.03.2015;0266033068;18210101012020000110;-3694,3
01.03.2015;0266033068;18210301000010000110;-3000
01.03.2015;0266033068;18211603010010000140;-100
01.03.2015;0266033068;18210101011010000110;-411,65
01.03.2015;0266025525;18210604011020000110;-88,42
01.03.2015;0266020911;18210501012010000110;-0,17
01.03.2015;0266020911;18210502020020000110;-266,35
01.03.2015;0266017891;18210904030010000110;-8
01.03.2015;0266017891;18210904020020000110;-7,27
01.03.2015;0266017891;18210907052040000110;-2,66
01.03.2015;0266017891;18210907032040000110;-0,83
01.03.2015;0266030349;18210501021010000110;-62,8
01.03.2015;0266032265;18210101011010000110;-10
01.03.2015;0266032265;18210101012020000110;-90
01.03.2015;0266032265;18211603010010000140;-200
01.03.2015;0266032265;18210301000010000110;-1000
01.03.2015;0266028572;18210101011010000110;-9,78
01.03.2015;0266028572;18210101012020000110;-28,78
01.03.2015;0266030317;18210501021010000110;-4,68
01.03.2015;0266026141;18210501011010000110;-7495,05
01.03.2015;0266010631;18210301000010000110;-37,26
01.03.2015;0266026085;18211603010010000140;-342,17
01.03.2015;0266026085;18210909020070000110;-1,37
01.03.2015;0266026085;18210602010020000110;-93279,1
01.03.2015;0266026085;18210301000010000110;-16081,41
01.03.2015;0266026085;18210909030080000110;-1,42
01.03.2015;0266026085;18210909010010000110;-22775,39
01.03.2015;0266024338;18210102010010000110;-42117,3
01.03.2015;0266024338;18210301000010000110;-1495,14
01.03.2015;0266024338;18210501030010000110;-1,71
01.03.2015;0266024338;18210501050010000110;-5393,35
01.03.2015;0266014019;18210906010020000110;-8,1
01.03.2015;0266014019;18211603010010000140;-50
01.03.2015;0266014019;18210904030010000110;-15,69
01.03.2015;0266014019;18210101011010000110;-148,33
01.03.2015;0266014019;18210101012020000110;-308,7
01.03.2015;0266014019;18210901020040000110;-67,24
01.03.2015;0266014019;18210301000010000110;-371,97
01.03.2015;0266014019;18210904010020000110;-5,66
01.03.2015;0266014019;18210703000010000110;-0,9
01.03.2015;0266014019;18210501022010000110;-757,2
01.03.2015;0266014019;18210907032040000110;-93,28
01.03.2015;0266014019;18210907052040000110;-5,27
01.03.2015;0266027924;18210909030080000110;-41
01.03.2015;0266027924;18211603010010000140;-700
01.03.2015;0266027924;18210301000010000110;-200
01.03.2015;0266027924;18210101012020000110;-219
01.03.2015;0266027924;18210501012010000110;-100
01.03.2015;0266027924;18210101011010000110;-81
01.03.2015;0266027924;18210909020070000110;-42
01.03.2015;0266027924;18210909010010000110;-267
01.03.2015;0266029880;18210101012020000110;-113,26
01.03.2015;0266029880;18210909010010000110;-20,83
01.03.2015;0266029880;18210909020070000110;-10,08
01.03.2015;0266029880;18210101011010000110;-21,32
01.03.2015;0266029880;18210909030080000110;-32,47
01.03.2015;0266028910;18210501011010000110;-9,17
01.03.2015;0266024916;18210501030010000110;-0,16
01.03.2015;0266012406;18210907052040000110;-7,16
01.03.2015;0266012406;18210906010020000110;-76,34
01.03.2015;0266012406;18210904010020000110;-0,59
01.03.2015;0266012406;18210907032040000110;-606,8
01.03.2015;0266012406;18210904030010000110;-21,5
01.03.2015;0266029336;18210501011010000110;-61,22
01.03.2015;0266023782;18210501011010000110;-4,92
01.03.2015;0266030959;18210604011020000110;-328,04
01.03.2015;0266021552;18210907012040000110;-212,13
01.03.2015;0266021552;18210907032040000110;-40,62
01.03.2015;0266021552;18210501012010000110;-129626,46
01.03.2015;0266029181;18210501021010000110;-377,87
01.03.2015;0266022027;18210301000010000110;-9150,12
01.03.2015;0266022027;18210501021010000110;-524,86
01.03.2015;0266022027;18210501050010000110;-968,71
01.03.2015;0266023408;18210501012010000110;-1,76
01.03.2015;0266033212;18210101012020000110;-439,49
01.03.2015;0266033212;18210101011010000110;-49,02
01.03.2015;0266033212;18210301000010000110;-245,2
01.03.2015;0266022637;18210501011010000110;-1936,54
01.03.2015;0266022637;18210501012010000110;-32536,35
01.03.2015;0266025187;18210909030080000110;-6,96
01.03.2015;0266025187;18210502020020000110;-33277,02
01.03.2015;0266021471;18210301000010000110;-1367,21
01.03.2015;0266021471;18211603010010000140;-200
01.03.2015;0266021471;18210909020070000110;-7701,76
01.03.2015;0266021471;18210602010020000110;-4,05
01.03.2015;0266021471;18210102010010000110;-64102,13
01.03.2015;0266021471;18210909010010000110;-50479
01.03.2015;0266021471;18210909030080000110;-8608,15
01.03.2015;0266021471;18210904010020000110;-0,04
01.03.2015;0266029713;18210501021010000110;-8099,54
01.03.2015;0266031085;18210301000010000110;-26141,69
01.03.2015;0266033607;18210501011010000110;-0,21
01.03.2015;0266017718;18210909020070000110;-0,64
01.03.2015;0266017718;18210909010010000110;-0,67
01.03.2015;0266017718;18211603010010000140;-1000
01.03.2015;0266017718;18210907052040000110;-0,05
01.03.2015;0266017718;18210906010020000110;-2543,42
01.03.2015;0266017718;18210907032040000110;-100,1
01.03.2015;0266017718;18210904030010000110;-2,46
01.03.2015;0266017718;18210904010020000110;-712,67
01.03.2015;0266017718;18210301000010000110;-418,28
01.03.2015;0266017718;18210909030080000110;-0,55
01.03.2015;0266017718;18210901020040000110;-5,12
01.03.2015;0266033847;18210301000010000110;-61583,73
01.03.2015;0266033847;18211603010010000140;-200
01.03.2015;0266033847;18210602010020000110;-7565,57
01.03.2015;0266027498;18210604011020000110;-0,83
01.03.2015;0266025194;18210501022010000110;-155,77
01.03.2015;0266027459;18210501012010000110;-288,13
01.03.2015;0266027850;18210301000010000110;-309,38
01.03.2015;0266017429;18210901020040000110;-951,83
01.03.2015;0266017429;18210906010020000110;-8,07
01.03.2015;0266017429;18210908030070000140;-13,56
01.03.2015;0266017429;18210909030080000110;-0,02
01.03.2015;0266017429;18210904010020000110;-5570,37
01.03.2015;0266017429;18210907032040000110;-64,87
01.03.2015;0266017429;18210101012020000110;-17,04
01.03.2015;0266017429;18210703000010000110;-0,06
01.03.2015;0266017429;18210907052040000110;-0,32
01.03.2015;0266014900;18210101011010000110;-66,67
01.03.2015;0266014900;18210703000010000110;-3,51
01.03.2015;0266014900;18210301000010000110;-100
01.03.2015;0266014900;18210907032040000110;-226,85
01.03.2015;0266014900;18210904010020000110;-256,42
01.03.2015;0266014900;18210101012020000110;-2190,21
01.03.2015;0266014900;18210901020040000110;-23,3
01.03.2015;0266014900;18210602010020000110;-100
01.03.2015;0266020157;18210602010020000110;-100
01.03.2015;0266020157;18210904010020000110;-336,29
01.03.2015;0266020157;18210904030010000110;-483,8
01.03.2015;0266020157;18210101012020000110;-4,95
01.03.2015;0266020157;18210907032040000110;-383,07
01.03.2015;0266020157;18210901020040000110;-278,39
01.03.2015;0266020157;18210101011010000110;-2,6
01.03.2015;0266021753;18210904010020000110;-1651,94
01.03.2015;0266021753;18210907032040000110;-66,17
01.03.2015;0275043200;18211603010010000140;-50
01.03.2015;0266034209;18210501011010000110;-1000
01.03.2015;0266012533;18210904030010000110;-0,01
01.03.2015;0266012533;18210908030070000140;-1051,41
01.03.2015;0266030243;18210101011010000110;-216,92
01.03.2015;0266030243;18210301000010000110;-299,36
01.03.2015;0266030243;18210604011020000110;-2370,24
01.03.2015;0266030243;18210101012020000110;-6674,16
01.03.2015;0266028981;18210501011010000110;-3158,4
01.03.2015;0266028981;18210501012010000110;-0,15
01.03.2015;0266021721;18210907032040000110;-16,22
01.03.2015;0266021721;18210909010010000110;-426,09
01.03.2015;0266021721;18210909030080000110;-39,96
01.03.2015;0266021721;18210301000010000110;-1108,3
01.03.2015;0266017370;18210904010020000110;-26,71
01.03.2015;0266017370;18210904030010000110;-43,47
01.03.2015;0266017370;18210301000010000110;-666,9
01.03.2015;0266017370;18210907032040000110;-11,46
01.03.2015;0266017370;18210502020020000110;-2382,97
01.03.2015;0266024994;18210502020020000110;-36875,02
01.03.2015;0266024994;18210502010020000110;-88263,15
01.03.2015;0266024994;18210301000010000110;-3548
01.03.2015;0266025726;18210301000010000110;-2015
01.03.2015;0266008216;18211603010010000140;-5000
01.03.2015;0266008216;18210909030080000110;-0,05
01.03.2015;0266008216;18210501012010000110;-12285,02
01.03.2015;0266008216;18210909010010000110;-0,02
01.03.2015;0266008216;18210907052040000110;-723,81
01.03.2015;0266008216;18210905050010000110;-431,11
01.03.2015;0266017228;18210901020040000110;-354,55
01.03.2015;0266017228;18210909020070000110;-4,11
01.03.2015;0266017228;18210301000010000110;-4032,04
01.03.2015;0266017228;18210904030010000110;-3432,37
01.03.2015;0266017228;18210904010020000110;-1317,6
01.03.2015;0266017228;18210909030080000110;-22,88
01.03.2015;0266017228;18210907032040000110;-18,67
01.03.2015;0266017228;18210101012020000110;-2401,92
01.03.2015;0266022267;18210501011010000110;-2790,69
01.03.2015;0266018172;18210908030070000140;-14,31
01.03.2015;0266018172;18210908040080000140;-3,2
01.03.2015;0266006138;18210604011020000110;-5,07
01.03.2015;0266006138;18210501012010000110;-0,16
01.03.2015;0266017845;18210909010010000110;-663,53
01.03.2015;0266017845;18210909020070000110;-58,55
01.03.2015;0266017845;18210909030080000110;-131,22
01.03.2015;0266028607;18210502010020000110;-9,52
01.03.2015;0266024546;18211603010010000140;-50
01.03.2015;0266024546;18210101011010000110;-8,14
01.03.2015;0266024546;18210909020070000110;-5,94
01.03.2015;0266024546;18210909010010000110;-12,31
01.03.2015;0266024546;18210101012020000110;-73,22
01.03.2015;0266024546;18210602010020000110;-274,96
01.03.2015;0266024546;18210909030080000110;-6,35
01.03.2015;0266024546;18210301000010000110;-38236,43
01.03.2015;0266020260;18210909030080000110;-2
01.03.2015;0266030490;18210602010020000110;-100,63
01.03.2015;0266029583;18210501012010000110;-4,66
01.03.2015;0266021376;18210606032040000110;-773,12
01.03.2015;0266021305;18210301000010000110;-4,71
01.03.2015;0266019708;18210501011010000110;-2,56
01.03.2015;0266019708;18210901020040000110;-3,31
01.03.2015;0266019708;18210301000010000110;-20,79
01.03.2015;0266034375;18210101011010000110;-0,32
01.03.2015;0266034375;18210301000010000110;-113,09
01.03.2015;0266034375;18210101012020000110;-2,84
01.03.2015;0266031350;18210606032040000110;-1018,04
01.03.2015;0266031350;18210501011010000110;-5,49
01.03.2015;0266017193;18210301000010000110;-96731,65
01.03.2015;0266017193;18210907052040000110;-957,42
01.03.2015;0266016898;18210502010020000110;-49779,28
01.03.2015;0266016898;18210501022010000110;-21649,1
01.03.2015;0266016898;18210301000010000110;-134,75
01.03.2015;0266016898;18210502020020000110;-95370,05
01.03.2015;0266016898;18210501030010000110;-594,19
01.03.2015;0266016898;18210301000010000110;-8407,79
01.03.2015;0266016898;18210904010020000110;-20,99
01.03.2015;0263010464;18210502010020000110;-37,5
01.03.2015;0266019899;18210502010020000110;-16729,33
01.03.2015;0266032674;18210301000010000110;-845,87
01.03.2015;0266032674;18210604011020000110;-56,1
01.03.2015;0266029921;18210301000010000110;-968471,01
01.03.2015;0266029921;18210101011010000110;-340362,11
01.03.2015;0266029921;18210102010010000110;-43379,55
01.03.2015;0266029921;18210101012020000110;-916360,67
01.03.2015;0266029921;18210604011020000110;-48,27
01.03.2015;0266029921;18210909010010000110;-58879,03
01.03.2015;0266022299;18210907032040000110;-42,15
01.03.2015;0266022299;18210602010020000110;-100
01.03.2015;0266022299;18210904010020000110;-135,52
01.03.2015;0266022299;18210101011010000110;-21
01.03.2015;0266022299;18210301000010000110;-100
01.03.2015;0266022299;18210101012020000110;-71
01.03.2015;0266022299;18210901020040000110;-8
01.03.2015;0266030116;18210301000010000110;-1,02
01.03.2015;0266022500;18210301000010000110;-147935,98
01.03.2015;0266022500;18210101012020000110;-207131,57
01.03.2015;0266022500;18210502010020000110;-11844,18
01.03.2015;0266022500;18210102010010000110;-1857
01.03.2015;0266022500;18210909020070000110;-11251,2
01.03.2015;0266022500;18210101011010000110;-19556
01.03.2015;0266022500;18210909030080000110;-12030,47
01.03.2015;0266022500;18210909010010000110;-23259,81
01.03.2015;0266018905;18210907032040000110;-72,43
01.03.2015;0266018905;18210909020070000110;-168,32
01.03.2015;0266018905;18210101011010000110;-27
01.03.2015;0266018905;18210906010020000110;-200
01.03.2015;0266018905;18210301000010000110;-959,07
01.03.2015;0266018905;18210904010020000110;-529,79
01.03.2015;0266032917;18210501011010000110;-416,56
01.03.2015;0266014700;18210901020040000110;-1005,97
01.03.2015;0266014700;18210906010020000110;-221,16
01.03.2015;0266014700;18210703000010000110;-0,04
01.03.2015;0266014700;18210907032040000110;-135,06
01.03.2015;0266014700;18210908040080000140;-307,65
01.03.2015;0266014700;18210301000010000110;-1462,13
01.03.2015;0266014700;18210908060010000140;-1,74
01.03.2015;0266014700;18210904030010000110;-1673,99
01.03.2015;0266014700;18210909010010000110;-8524,67
01.03.2015;0266014700;18210101012020000110;-93,69
01.03.2015;0266014700;18210904010020000110;-942,72
01.03.2015;0266014700;18210101011010000110;-2207,7
01.03.2015;0266014700;18210907052040000110;-51,15
01.03.2015;0266014700;18210909020070000110;-695,12
01.03.2015;0266014700;18210909030080000110;-623,53
01.03.2015;0266029618;18210502010020000110;-1393,72
01.03.2015;0266031889;18210604011020000110;-75,91
01.03.2015;0266021658;18210604011020000110;-163,7
01.03.2015;0266034431;18210301000010000110;-568,56
01.03.2015;0263014927;18210604011020000110;-27723,14
01.03.2015;0266026279;18210604011020000110;-32,59
01.03.2015;0266020929;18210904010020000110;-0,96
01.03.2015;0266020929;18210907032040000110;-109,94
01.03.2015;0266024112;18210602010020000110;-16404,27
01.03.2015;0266024112;18210101012020000110;4549,99
01.03.2015;0266024112;18210301000010000110;-38173,06
01.03.2015;0266024112;18210604011020000110;-41149,77
01.03.2015;0266024112;18210102010010000110;-1949571,66
01.03.2015;0266024112;18210101011010000110;528,44
01.03.2015;0266025613;18210101011010000110;-27,14
01.03.2015;0266025613;18210502020020000110;-786,67
01.03.2015;0266025613;18210101012020000110;-245,98
01.03.2015;0266025613;18210301000010000110;-16913,05
01.03.2015;0266033332;18210602010020000110;-24,21
01.03.2015;0266033332;18210102010010000110;-14555
01.03.2015;0266033332;18210604011020000110;-503,6
01.03.2015;0266033332;18211603010010000140;-200
01.03.2015;0266018197;18210301000010000110;-205,99
01.03.2015;0266018197;18210908020060000140;-11,97
01.03.2015;0266018197;18210904030010000110;-458,1
01.03.2015;0266018197;18210907032040000110;-352,87
01.03.2015;0266018197;18210908030070000140;-263,25
01.03.2015;0266018197;18210901020040000110;-0,37
01.03.2015;0266018197;18210907052040000110;-5,01
01.03.2015;0266018197;18210909010010000110;-20,29
01.03.2015;0266018197;18210908060010000140;-0,51
01.03.2015;0266018197;18210909020070000110;-99,89
01.03.2015;0266018197;18210906010020000110;-165,93
01.03.2015;0266018197;18210904010020000110;-1600
01.03.2015;0266018197;18210909030080000110;-5,15
01.03.2015;0266018197;18210908040080000140;-1,24
01.03.2015;0266031550;18210101011010000110;-42,27
01.03.2015;0266031550;18210101012020000110;-900
01.03.2015;0266031550;18210909020070000110;-0,13
01.03.2015;0266031550;18210501012010000110;-196878,27
01.03.2015;0266019673;18210604011020000110;-2,25
01.03.2015;0266019673;18211603010010000140;-150
01.03.2015;0266019673;18210501050010000110;-8067,42
01.03.2015;0266017130;18211603010010000140;-200
01.03.2015;0266017130;18210301000010000110;-2,42
01.03.2015;0266003095;18210908030070000140;-1011,94
01.03.2015;0266003095;18210908020060000140;-8
01.03.2015;0266018060;18210904030010000110;-2072,13
01.03.2015;0266018060;18210908030070000140;-242,1
01.03.2015;0266018060;18210904010020000110;-315,18
01.03.2015;0266018060;18210907032040000110;-125,21
01.03.2015;0266018060;18210301000010000110;-4980,52
01.03.2015;0266018060;18210908040080000140;-0,25
01.03.2015;0266023623;18210602010020000110;-200
01.03.2015;0266016552;18210501012010000110;-1000
01.03.2015;0266016552;18210501011010000110;-1000
01.03.2015;0266016552;18211603010010000140;-400
01.03.2015;0266017877;18210909010010000110;-1,39
01.03.2015;0266017877;18210703000010000110;-0,9
01.03.2015;0266017877;18210901020040000110;-70,26
01.03.2015;0266017877;18210907032040000110;-12,06
01.03.2015;0266017877;18210904010020000110;-184,06
01.03.2015;0266017877;18210904030010000110;-962,44
01.03.2015;0266017073;18210904030010000110;-12077,33
01.03.2015;0266017073;18210908030070000140;-6137,41
01.03.2015;0266017073;18210907032040000110;-269,97
01.03.2015;0266017073;18210904010020000110;-22529,36
01.03.2015;0266017073;18210908040080000140;-1093,81
01.03.2015;0266017073;18211603010010000140;-200
01.03.2015;0266017073;18210703000010000110;-0,13
01.03.2015;0266017073;18210907052040000110;-12957,18
01.03.2015;0266017073;18210101012020000110;-69887,02
01.03.2015;0266017073;18210101011010000110;-66887,56
01.03.2015;0266017073;18210901020040000110;-22166,94
01.03.2015;0266017073;18210908020060000140;-6044,83
01.03.2015;0266017620;18210602010020000110;-174,36
01.03.2015;0266011508;18210502020020000110;-31704,35
01.03.2015;0266011508;18210907032040000110;-2,46
01.03.2015;0266011508;18210908030070000140;-0,02
01.03.2015;0266011508;18211603010010000140;-50
01.03.2015;0266016827;18210301000010000110;-8026,82
01.03.2015;0266016827;18210904030010000110;-1258,94
01.03.2015;0266016827;18210907032040000110;-773,68
01.03.2015;0266016827;18210101012020000110;-1287,94
01.03.2015;0266016827;18210907052040000110;-664,77
01.03.2015;0266016827;18210102010010000110;-46,96
01.03.2015;0266016827;18210901020040000110;-1386,54
01.03.2015;0266016827;18210904010020000110;-4669,16
01.03.2015;0266027307;18210602010020000110;-1,28
01.03.2015;0266027307;18210101012020000110;-3411827,03
01.03.2015;0266027307;18210101011010000110;-222331,84
01.03.2015;0266027307;18210301000010000110;-6044654,98
01.03.2015;0266027307;18211603010010000140;-450
01.03.2015;0266017789;18211603010010000140;-3882,41
01.03.2015;0266032988;18210301000010000110;-1146,95
01.03.2015;0266009989;18210604011020000110;-2898,07
01.03.2015;0266009989;18210301000010000110;-19885,73
01.03.2015;0266002077;18210301000010000110;-404,74
01.03.2015;0266002077;18210908030070000140;-64,13
01.03.2015;0266002077;18210909020070000110;-0,05
01.03.2015;0266002077;18210908060010000140;-0,24
01.03.2015;0266002077;18210909030080000110;-0,01
01.03.2015;0266028460;18210301000010000110;-157,12
01.03.2015;0266017732;18210502010020000110;-538,28
01.03.2015;0266017732;18210604011020000110;-798,69
01.03.2015;0266020238;18210909010010000110;-4609170,15
01.03.2015;0266020238;18210901020040000110;-6,22
01.03.2015;0266020238;18210909030080000110;-688277,93
01.03.2015;0266020238;18210602010020000110;-44063,07
01.03.2015;0266020238;18210909020070000110;-111377,64
01.03.2015;0266020238;18210604011020000110;-22097,37
01.03.2015;0266020238;18211603010010000140;-50
01.03.2015;0266020238;18210301000010000110;-11653312,78
01.03.2015;0266005617;18210908020060000140;-16,67
01.03.2015;0266005617;18210908030070000140;-6397,86
01.03.2015;6321246751;18210606032040000110;-7599,85
01.03.2015;0266023052;18210909030080000110;-0,01
01.03.2015;0266017027;18210301000010000110;-4958276,35
01.03.2015;0266017027;18210102010010000110;-1046323,88
01.03.2015;0266017027;18210602010020000110;-2300,39
01.03.2015;0266017027;18210604011020000110;-838,98
01.03.2015;0266017274;18210901020040000110;-0,04
01.03.2015;0266017274;18210101011010000110;-0,14
01.03.2015;0266025902;18210909030080000110;-0,03
01.03.2015;0266023197;18211603010010000140;-3300
01.03.2015;0266025324;18210301000010000110;-56
01.03.2015;0266012188;18210502020020000110;-1583,53
01.03.2015;0266012188;18210301000010000110;-4900,26
01.03.2015;0266012188;18210301000010000110;-367,12
01.03.2015;0266012188;18210907032040000110;-539,19
01.03.2015;0266012188;18210904010020000110;-11597,59
01.03.2015;0266012188;18210906010020000110;-34282,56
01.03.2015;0266028614;18210602010020000110;-23,06
01.03.2015;0266028614;18210101012020000110;-1564,57
01.03.2015;0266028614;18210604011020000110;-567,73
01.03.2015;0266028614;18210101011010000110;-173,93
01.03.2015;0266028614;18210301000010000110;-153977,84
01.03.2015;0266029664;18210301000010000110;-186830,02
01.03.2015;0266029664;18210101011010000110;-272,62
01.03.2015;0266029664;18210101012020000110;-1382,43
01.03.2015;0266029664;18210602010020000110;-3,31
01.03.2015;0266017309;18210901020040000110;-2,91
01.03.2015;0266017309;18210703000010000110;-0,12
01.03.2015;0266017309;18210908060010000140;-1,13
01.03.2015;0266017309;18210907052040000110;-178,21
01.03.2015;0266017309;18210904010020000110;-32,56
01.03.2015;0266017309;18210904030010000110;-1767,51
01.03.2015;0266017309;18210907032040000110;-231,93
01.03.2015;0266005039;18210604011020000110;-4972,04
01.03.2015;0266033702;18210602010020000110;-84963,98
