Дата;инн;КБК;сальдо
01.03.2015;0266002422;18210908020060000140;-274,35
01.03.2015;0266002422;18210502020020000110;-10306,85
01.03.2015;0266002422;18210907052040000110;-4864,33
01.03.2015;0266002422;18210907052040000110;-5235,89
01.03.2015;0266002422;18210502020020000110;-54102,44
01.03.2015;0266002422;18210502010020000110;-248153
01.03.2015;0266013047;18211603010010000140;-400
01.03.2015;0266013047;18210101012020000110;-900
01.03.2015;0266013047;18210502020020000110;-103,37
01.03.2015;0266032314;18210301000010000110;-122,51
01.03.2015;0266034262;18210101012020000110;-900
01.03.2015;0266034262;18211603010010000140;-3200
01.03.2015;0266034262;18210301000010000110;-1000
01.03.2015;0266032770;18210301000010000110;-118,02
01.03.2015;0266029142;18210301000010000110;-5603
01.03.2015;0266029142;18210301000010000110;-7625,57
01.03.2015;0266029142;18210301000010000110;-16652,57
01.03.2015;0266030204;18210501021010000110;-157,61
01.03.2015;0266023165;18210301000010000110;-275,66
01.03.2015;0266023165;18210301000010000110;-1882,66
01.03.2015;0266023165;18210602010020000110;-461
01.03.2015;0266023165;18210602010020000110;-538,42
01.03.2015;0266023165;18211603010010000140;-200
01.03.2015;0266000721;18210908030070000140;-286,55
01.03.2015;0266000721;18210908030070000140;-455
01.03.2015;0266002207;18210301000010000110;-43593
01.03.2015;0266002207;18210101011010000110;-3148
01.03.2015;0266002207;18210101012020000110;-8476
01.03.2015;0266002207;18210909010010000110;-1851
01.03.2015;0266002207;18210908030070000140;-503,25
01.03.2015;0266002207;18210909010010000110;-2733,45
01.03.2015;0266002207;18210101012020000110;-14989,67
01.03.2015;0266002207;18210301000010000110;-15585,86
01.03.2015;0266002207;18210909010010000110;-7600
01.03.2015;0266002207;18210101012020000110;-42381
01.03.2015;0266002207;18210909030080000110;-421,79
01.03.2015;0266002207;18210101012020000110;-10704
01.03.2015;0266002207;18210602010020000110;-185
01.03.2015;0266002207;18210909010010000110;-1518
01.03.2015;0266002207;18210909030080000110;-199
01.03.2015;0266002207;18210101011010000110;-5628,8
01.03.2015;0266002207;18210101011010000110;-3990
01.03.2015;0266002207;18210904030010000110;-826,02
01.03.2015;0266002207;18210909030080000110;-1178
01.03.2015;0266002207;18210909030080000110;-248
01.03.2015;0266002207;18210301000010000110;-15560
01.03.2015;0266002207;18210101011010000110;-15742
01.03.2015;0266021898;18210301000010000110;-456
01.03.2015;0266021898;18210301000010000110;-552,39
01.03.2015;0266021898;18210501012010000110;-2624,66
01.03.2015;0266019641;18210904030010000110;-614,38
01.03.2015;0266019641;18210102010010000110;-17281
01.03.2015;0266019641;18210904010020000110;-3680,82
01.03.2015;0266019641;18210301000010000110;-26295,03
01.03.2015;0266019144;18210301000010000110;-448,5
01.03.2015;0266019144;18210301000010000110;-31178
01.03.2015;0266034135;18210301000010000110;-8245
01.03.2015;0266033974;18210301000010000110;-1000
01.03.2015;0266033974;18211603010010000140;-400
01.03.2015;0266033974;18210101012020000110;-900
01.03.2015;0266011064;18210904010020000110;-431,33
01.03.2015;0266011064;18210906010020000110;-181,1
01.03.2015;0266011064;18210904010020000110;-795,84
01.03.2015;0266023609;18210301000010000110;-2000
01.03.2015;0266030564;18210501022010000110;-3638,84
01.03.2015;0266030564;18210501022010000110;-5552
01.03.2015;0266020693;18210101011010000110;-7534,8
01.03.2015;0266020693;18210301000010000110;-29129,54
01.03.2015;0266020693;18210101012020000110;-20284,07
01.03.2015;0266020693;18210602010020000110;-567,87
01.03.2015;0266020693;18210604011020000110;-176,67
01.03.2015;0266017443;18211603010010000140;-900
01.03.2015;0266033244;18210501011010000110;-1500
01.03.2015;0274075752;18210907032040000110;-1269
01.03.2015;0274075752;18210901020040000110;-306,63
01.03.2015;0274075752;18210904010020000110;-3264
01.03.2015;0274075752;18210907032040000110;-2135,09
01.03.2015;0274075752;18210904010020000110;-134221,18
01.03.2015;0274075752;18210904010020000110;-81820
01.03.2015;0274075752;18210101012020000110;-2223,04
01.03.2015;0266014499;18210906010020000110;-156,09
01.03.2015;0266014499;18210602010020000110;-1100
01.03.2015;0266014499;18210907032040000110;-189,61
01.03.2015;0266014499;18210101012020000110;-397
01.03.2015;0266014499;18210909010010000110;-420
01.03.2015;0266014499;18211603010010000140;-1291,78
01.03.2015;0266014499;18210904010020000110;-170,19
01.03.2015;0266014499;18210907032040000110;-114,55
01.03.2015;0266014499;18210904010020000110;-345,85
01.03.2015;0266015936;18211603010010000140;-1000
01.03.2015;0266015936;18210904030010000110;-1374,37
01.03.2015;0266015936;18210904030010000110;-726,38
01.03.2015;0266033438;18210501021010000110;-3378,2
01.03.2015;0266033438;18210501021010000110;-3248,22
01.03.2015;0266033438;18210501021010000110;-16891
01.03.2015;0266033438;18210501011010000110;-840
01.03.2015;0266025652;18210501030010000110;-1031,46
01.03.2015;0266025652;18210501030010000110;-1851
01.03.2015;0266033910;18210501011010000110;-132,73
01.03.2015;0266033910;18210501011010000110;-1000
01.03.2015;0266016986;18210301000010000110;-1824,39
01.03.2015;0266016986;18210904030010000110;-248,37
01.03.2015;0266016986;18210604011020000110;-739,06
01.03.2015;0266016986;18210604011020000110;-15650
01.03.2015;0266016986;18210909020070000110;-624,78
01.03.2015;0266016986;18210602010020000110;-165,76
01.03.2015;0266028100;18210501022010000110;-15915
01.03.2015;0266028100;18210501030010000110;-10000
01.03.2015;0266028100;18210501022010000110;-6224,91
01.03.2015;0266028100;18210909030080000110;-2477,9
01.03.2015;0266028100;18210501030010000110;-4864,43
01.03.2015;0266028100;18210101012020000110;-4121,95
01.03.2015;0266028100;18210301000010000110;-30134,91
01.03.2015;0266028100;18210101011010000110;-1130,64
01.03.2015;0266030010;18210501030010000110;-1619,79
01.03.2015;0266030010;18210501030010000110;-2180,53
01.03.2015;0266000087;18210101011010000110;-1214,89
01.03.2015;0266000087;18210904010020000110;-223
01.03.2015;0266000087;18210904030010000110;-7492,71
01.03.2015;0266000087;18210909020070000110;-1341,99
01.03.2015;0266000087;18210906010020000110;-200
01.03.2015;0266000087;18210909010010000110;-7979,29
01.03.2015;0266000087;18210101011010000110;-1383
01.03.2015;0266000087;18210907052040000110;-1033
01.03.2015;0266000087;18210907052040000110;-11430,56
01.03.2015;0266000087;18210907052040000110;-7211
01.03.2015;0266000087;18210907052040000110;-2140,61
01.03.2015;0266000087;18210901020040000110;-369
01.03.2015;0266000087;18210602010020000110;-225
01.03.2015;0266000087;18210909020070000110;-1710,12
01.03.2015;0266000087;18210909030080000110;-2035,74
01.03.2015;0266000087;18210909030080000110;-1687,56
01.03.2015;0266000087;18210602010020000110;-272,08
01.03.2015;0266000087;18210909010010000110;-10300,3
01.03.2015;0266000087;18210101012020000110;-2674
01.03.2015;0266014386;18210904030010000110;-1508,71
01.03.2015;0266014386;18210905050010000110;-1391,97
01.03.2015;0266014386;18210908040080000140;-7768,86
01.03.2015;0266014386;18210301000010000110;-24215,51
01.03.2015;0266014386;18210908040080000140;-3653,92
01.03.2015;0266014386;18210301000010000110;-2754
01.03.2015;0266014386;18210101012020000110;-6620,89
01.03.2015;0266014386;18210101011010000110;-15434,89
01.03.2015;0266014386;18210101012020000110;-19459,18
01.03.2015;0266014386;18210908060010000140;-1990,57
01.03.2015;0266014386;18210908030070000140;-15598,21
01.03.2015;0266014386;18210908030070000140;-9580
01.03.2015;0266014386;18210905050010000110;-506,62
01.03.2015;0266014386;18210906010020000110;-1885,32
01.03.2015;0266014386;18210904010020000110;-126,75
01.03.2015;0266014386;18210901020040000110;-2828,58
01.03.2015;0266014386;18210908060010000140;-1475,47
01.03.2015;0266014386;18210101011010000110;-5545,81
01.03.2015;0266014386;18210907052040000110;-323,14
01.03.2015;0266014386;18210906010020000110;-5618,42
01.03.2015;0266013939;18210908020060000140;-213,66
01.03.2015;0266000841;18210904010020000110;-712,81
01.03.2015;0266021182;18210501011010000110;-195,8
01.03.2015;0266021182;18210501011010000110;-1134
01.03.2015;0266035883;18211603010010000140;-600
01.03.2015;0266035883;18210301000010000110;-8272
01.03.2015;0266035883;18210101011010000110;-127,29
01.03.2015;0266035883;18210301000010000110;-1000
01.03.2015;0266035883;18210101012020000110;-1099,16
01.03.2015;0266035883;18210301000010000110;-1348,04
01.03.2015;0266016175;18210904010020000110;-2970,92
01.03.2015;0266016175;18210908020060000140;-371,34
01.03.2015;0266016175;18210905050010000110;-4668,87
01.03.2015;0266016175;18210904030010000110;-207,56
01.03.2015;0266016175;18210301000010000110;-33615,31
01.03.2015;0266016175;18210102010010000110;-2663,08
01.03.2015;0266012195;18210101011010000110;-302,53
01.03.2015;0266012195;18210301000010000110;-325,05
01.03.2015;0266016513;18210904010020000110;-232,4
01.03.2015;0266016513;18210904010020000110;-689,8
01.03.2015;0266016513;18211603010010000140;-850
01.03.2015;0266027829;18210301000010000110;-1000
01.03.2015;0266027829;18211603010010000140;-200
01.03.2015;0266027829;18210301000010000110;-82667,42
01.03.2015;0266027829;18210301000010000110;-20643,98
01.03.2015;0266023180;18210502020020000110;-8436
01.03.2015;0266023180;18210502020020000110;-5712,71
01.03.2015;0266001813;18210901020040000110;-1120,12
01.03.2015;0266032473;18210101012020000110;-3764,2
01.03.2015;0266032473;18210101011010000110;-955
01.03.2015;0266032473;18211603010010000140;-5000
01.03.2015;0266032473;18210301000010000110;-67250,82
01.03.2015;0266032473;18210101011010000110;-419,56
01.03.2015;0266032473;18210101012020000110;-8598
01.03.2015;0266032473;18210301000010000110;-30136,62
01.03.2015;0266027674;18210301000010000110;-11188
01.03.2015;0266011635;18210905030010000110;-1112,31
01.03.2015;0266011635;18210901020040000110;-996,59
01.03.2015;0266011635;18210904010020000110;-8294,26
01.03.2015;0266011635;18210301000010000110;-19316,2
01.03.2015;0266011635;18210101011010000110;-1669,42
01.03.2015;0266011635;18210904030010000110;-2083,91
01.03.2015;0266011635;18210905050010000110;-133,1
01.03.2015;0266011635;18210907052040000110;-783,02
01.03.2015;0266001299;18210101011010000110;-5720,91
01.03.2015;0266001299;18210301000010000110;-1894718,12
01.03.2015;0266001299;18210101011010000110;-400
01.03.2015;0266001299;18210301000010000110;-390848,8
01.03.2015;0266001299;18210101012020000110;-3600
01.03.2015;0266001299;18210101012020000110;-17818,98
01.03.2015;0266001299;18210909010010000110;-78816,85
01.03.2015;0266001299;18210604011020000110;-45975
01.03.2015;0266001299;18210602010020000110;-882359,82
01.03.2015;0266001299;18210602010020000110;-3186560
01.03.2015;0266001299;18210602010020000110;-47660,55
01.03.2015;0266001299;18210909030080000110;-3576,19
01.03.2015;0266001299;18210604011020000110;-1871356
01.03.2015;0266001299;18210301000010000110;-1181812
01.03.2015;0266001299;18210301000010000110;-65426,86
01.03.2015;0266001299;18210604011020000110;-611511,07
01.03.2015;0266001299;18210301000010000110;-2418267
01.03.2015;0266001299;18211603010010000140;-5300
01.03.2015;0266001299;18211603010010000140;-5000
01.03.2015;0266001299;18210602020020000110;-108099
01.03.2015;0266001299;18210102010010000110;-3578656,76
01.03.2015;0266001299;18210602020020000110;-20155,73
01.03.2015;0266033734;18210501011010000110;-397,1
01.03.2015;0266020573;18210604011020000110;-15570
01.03.2015;0266020573;18210604011020000110;-121,42
01.03.2015;0266002341;18210901020040000110;-569,25
01.03.2015;0266002341;18210909030080000110;-524,08
01.03.2015;0266002341;18210101011010000110;-1429,72
01.03.2015;0266002341;18210907032040000110;-284,86
01.03.2015;0266002341;18210904030010000110;-4055,06
01.03.2015;0266002341;18210904030010000110;-1995
01.03.2015;0266002341;18210907032040000110;-583,93
01.03.2015;0266002341;18210101012020000110;-659,99
01.03.2015;0266002341;18210101011010000110;-503,82
01.03.2015;0266002341;18210101012020000110;-1670,2
01.03.2015;0266002341;18210301000010000110;-44138,13
01.03.2015;0266002341;18210909010010000110;-2127,93
01.03.2015;0266002341;18210901020040000110;-194,19
01.03.2015;0266006730;18210907012040000110;-632
01.03.2015;0266006730;18210101012020000110;-340
01.03.2015;0266006730;18210901020040000110;-138
01.03.2015;0266006730;18210301000010000110;-2579,73
01.03.2015;0266006730;18210904010020000110;-762
01.03.2015;0266006730;18210907012040000110;-336,63
01.03.2015;0266006730;18210905050010000110;-744
01.03.2015;0266006730;18210906010020000110;-362
01.03.2015;0266006730;18210904010020000110;-1131,46
01.03.2015;0266006730;18210301000010000110;-1024
01.03.2015;0266013953;18210904010020000110;-648
01.03.2015;0266029223;18210301000010000110;-213,2
01.03.2015;0266018920;18210301000010000110;-257,42
01.03.2015;0266023510;18210501021010000110;-1537,47
01.03.2015;0266015090;18210907032040000110;-248,72
01.03.2015;0266035530;18210501050010000110;-167,47
01.03.2015;0266023020;18210909020070000110;-112,13
01.03.2015;0266023020;18210909020070000110;-139,56
01.03.2015;0266023020;18210909030080000110;-202
01.03.2015;0266023020;18210909010010000110;-288
01.03.2015;0266023020;18210909010010000110;-345,23
01.03.2015;0266023020;18210909030080000110;-253,73
01.03.2015;0266018581;18210904010020000110;-200
01.03.2015;0266018581;18210906010020000110;-500
01.03.2015;0266018581;18210301000010000110;-300
01.03.2015;0266018581;18210101012020000110;-193
01.03.2015;0266007163;18211603010010000140;-200
01.03.2015;0266027970;18210501012010000110;-157463
01.03.2015;0266027970;18210501012010000110;-6469,02
01.03.2015;0266027970;18210501012010000110;-105672,1
01.03.2015;0266029470;18210501021010000110;-140,51
01.03.2015;0266030194;18210501021010000110;-2897,93
01.03.2015;0266030194;18210501021010000110;-529,13
01.03.2015;0266022549;18211631000010000140;-35000
01.03.2015;0266030282;18210909020070000110;-1305
01.03.2015;0266030282;18210909020070000110;-856,84
01.03.2015;0266030282;18210909010010000110;-8738,91
01.03.2015;0266030282;18210909010010000110;-5359,12
01.03.2015;0266030282;18210909030080000110;-710,8
01.03.2015;0266030282;18210909030080000110;-1095
01.03.2015;0266024257;18210301000010000110;-200
01.03.2015;0266024659;18211603010010000140;-10000
01.03.2015;0266023856;18211603010010000140;-200
01.03.2015;0266006804;18210904010020000110;-6238,17
01.03.2015;0266006804;18210904010020000110;-3622,16
01.03.2015;0266026511;18211631000010000140;-37699
01.03.2015;0266026511;18210501011010000110;-114,99
01.03.2015;0266029960;18210501022010000110;-46512,34
01.03.2015;0266029960;18210501030010000110;-5172,77
01.03.2015;0266029960;18210501030010000110;-10632
01.03.2015;0266029960;18210501022010000110;-72664,98
01.03.2015;0266023648;18210501012010000110;-200
01.03.2015;9715010229;18210605000020000110;-7000
01.03.2015;0266034897;18210301000010000110;-2000
01.03.2015;0266034897;18210101011010000110;-200
01.03.2015;0266034897;18210101012020000110;-1800
01.03.2015;0266034294;18210604011020000110;-816
01.03.2015;0266034294;18210602010020000110;-1000
01.03.2015;0266035033;18210301000010000110;-493245
01.03.2015;0261006744;18210602010020000110;-1004,53
01.03.2015;0266012678;18210606032040000110;-108,86
01.03.2015;0266012678;18210604011020000110;-4524,24
01.03.2015;0276130889;18210602010020000110;-4542
01.03.2015;0276130889;18210602010020000110;-1106,47
01.03.2015;0274141116;18210502010020000110;-1236,35
01.03.2015;0274141116;18210502010020000110;-9471,03
01.03.2015;0266009403;18210301000010000110;-200
01.03.2015;0266009428;18210909010010000110;-321,68
01.03.2015;0266000136;18210301000010000110;-1100
01.03.2015;0266008174;18210908030070000140;-836,27
01.03.2015;0266027547;18210602010020000110;-41252,41
01.03.2015;0266027547;18210301000010000110;-8638,22
01.03.2015;0266027547;18210301000010000110;-1000
01.03.2015;0266027547;18210604011020000110;-1000
01.03.2015;0266027547;18210602010020000110;-73519,91
01.03.2015;0266027547;18210301000010000110;-12912,74
01.03.2015;0266000168;18210301000010000110;-552,66
01.03.2015;0266000168;18210101012020000110;-6457,33
01.03.2015;0266000168;18210901020040000110;-1900
01.03.2015;0266000168;18210904010020000110;-285,23
01.03.2015;0266000168;18210101011010000110;-4929,37
01.03.2015;0266000168;18210301000010000110;-158,3
01.03.2015;0266003708;18210301000010000110;-141,18
01.03.2015;0266003708;18210301000010000110;-318,38
01.03.2015;0266003708;18210301000010000110;-510,07
01.03.2015;0266006057;18210908030070000140;-620,92
01.03.2015;0266006057;18210907052040000110;-113,12
01.03.2015;0266006057;18210908030070000140;-553
01.03.2015;0266004500;18210301000010000110;-4274,16
01.03.2015;0266004500;18210901020040000110;-284,45
01.03.2015;0266004500;18210301000010000110;-942,81
01.03.2015;0266004500;18210101012020000110;-803,17
01.03.2015;0266004500;18210101011010000110;-729,72
01.03.2015;0266008992;18210301000010000110;-657,81
01.03.2015;0266008992;18210908020060000140;-112
01.03.2015;0266008992;18210301000010000110;-2295,56
01.03.2015;0266008840;18210101012020000110;-11060,73
01.03.2015;0266008840;18210101012020000110;-15791,95
01.03.2015;0266008840;18210904010020000110;-1664,5
01.03.2015;0266008840;18210101012020000110;-53003,98
01.03.2015;0266008840;18210101011010000110;-8443,48
01.03.2015;0266008840;18210301000010000110;-25630,22
01.03.2015;0266008840;18210907032040000110;-127,53
01.03.2015;0266008840;18210101011010000110;-55283,79
01.03.2015;0266008840;18210901020040000110;-16654,52
01.03.2015;0266008840;18210906010020000110;-153,64
01.03.2015;0266008840;18210904030010000110;-4623,23
01.03.2015;0266008840;18210901020040000110;-4984,86
01.03.2015;0266008840;18210904010020000110;-4469,11
01.03.2015;0266008840;18210907052040000110;-2025,69
01.03.2015;0266008840;18210904030010000110;-1582,69
01.03.2015;0266008840;18210907052040000110;-6222,55
01.03.2015;0266008840;18210907032040000110;-327,22
01.03.2015;0266008840;18210904030010000110;-128,44
01.03.2015;0266008840;18210301000010000110;-4604,02
01.03.2015;0266008840;18210101011010000110;-19358,72
01.03.2015;0266008840;18210907052040000110;-342,08
01.03.2015;0266008840;18210901020040000110;-3254,49
01.03.2015;0266008840;18210301000010000110;-81250,84
01.03.2015;0266006674;18210904030010000110;-5548,47
01.03.2015;0266006674;18210904010020000110;-690,05
01.03.2015;0266006674;18210908020060000140;-26801,06
01.03.2015;0266006674;18210905050010000110;-503,47
01.03.2015;0266006674;18210905050010000110;-1453,39
01.03.2015;0266006674;18210907052040000110;-1612,5
01.03.2015;0266006674;18210908030070000140;-9986
01.03.2015;0266006674;18210904010020000110;-1894,99
01.03.2015;0266006674;18210907052040000110;-4498,07
01.03.2015;0266006674;18210908060010000140;-1848,27
01.03.2015;0266006674;18210301000010000110;-59596,86
01.03.2015;0266006674;18210301000010000110;-21283,8
01.03.2015;0266006674;18210908040080000140;-3326,89
01.03.2015;0266006674;18210908040080000140;-7658,27
01.03.2015;0266006674;18210908030070000140;-11257,26
01.03.2015;0266006674;18210908060010000140;-3895,69
01.03.2015;0266006674;18210904030010000110;-2005,64
01.03.2015;0266006674;18210908020060000140;-28186
01.03.2015;0266005141;18210301000010000110;-1834,99
01.03.2015;0266005141;18210301000010000110;-508,29
01.03.2015;0266005141;18210905050010000110;-196,4
01.03.2015;0266005141;18210905050010000110;-709,14
01.03.2015;0266028942;18210101011010000110;-160,28
01.03.2015;0266028942;18210101012020000110;-429,63
01.03.2015;0266028942;18210301000010000110;-680,12
01.03.2015;0266008449;18211603010010000140;-200
01.03.2015;0266008449;18210909010010000110;-553,43
01.03.2015;0266009114;18210909010010000110;-669,06
01.03.2015;0266009114;18210909030080000110;-237,83
01.03.2015;0266009114;18210908030070000140;-1783,62
01.03.2015;0266009114;18210909010010000110;-1023
01.03.2015;0266008544;18210904010020000110;-1250,2
01.03.2015;0266008544;18210906010020000110;-492,82
01.03.2015;0266008544;18210909010010000110;-5431,01
01.03.2015;0266008544;18210909030080000110;-273,56
01.03.2015;0266008544;18210301000010000110;-231,69
01.03.2015;0266008544;18210909020070000110;-679,6
01.03.2015;0266001186;18210301000010000110;-1821,94
01.03.2015;0266001186;18210904010020000110;-268,6
01.03.2015;0266001186;18210301000010000110;-504,55
01.03.2015;0266001186;18210905050010000110;-284,04
01.03.2015;9909030489;18210101012020000110;-791,17
01.03.2015;9909030489;18210907052040000110;-1993,24
01.03.2015;9909030489;18210102010010000110;-3027,58
01.03.2015;9909030489;18210907052040000110;-638
01.03.2015;9909030489;18210905050010000110;-1596,66
01.03.2015;9909030489;18210101011010000110;-2001,11
01.03.2015;9909030489;18210905050010000110;-3234,63
01.03.2015;9909030489;18210905050010000110;-5512,96
01.03.2015;9909030489;18210908030070000140;-2706
01.03.2015;9909030489;18210908060010000140;-373,37
01.03.2015;9909030489;18210301000010000110;-20159,91
01.03.2015;9909030489;18210101011010000110;-603,96
01.03.2015;9909030489;18210901020040000110;-792,85
01.03.2015;9909030489;18210908030070000140;-2283,89
01.03.2015;9909030489;18210904010020000110;-7864,2
01.03.2015;9909030489;18210101012020000110;-2375,35
01.03.2015;9909030489;18210907032040000110;-133,51
01.03.2015;9909030489;18210908060010000140;-176,43
01.03.2015;9909030489;18210904030010000110;-717,01
01.03.2015;9909030489;18210901020040000110;-232,79
01.03.2015;9909030489;18210907032040000110;-330,44
01.03.2015;9909030489;18210908020060000140;-3485
01.03.2015;9909030489;18210102010010000110;-5154
01.03.2015;9909030489;18210904030010000110;-227,15
01.03.2015;9909030489;18210908040080000140;-3016,18
01.03.2015;9909030489;18210908020060000140;-9022,17
01.03.2015;9909030489;18210904010020000110;-2510,99
01.03.2015;9909030489;18210908040080000140;-454,88
01.03.2015;0268031531;18210502020020000110;-6298,05
01.03.2015;0266014548;18210908030070000140;-13478,42
01.03.2015;0266014548;18210908030070000140;-8845
01.03.2015;0276046108;18210901020040000110;-346,44
01.03.2015;0266008512;18210907032040000110;-104,55
01.03.2015;0266008512;18210904010020000110;-385,91
01.03.2015;0266008512;18210908030070000140;-5897,28
01.03.2015;0266008512;18210102010010000110;-3606,92
01.03.2015;0266008512;18210908030070000140;-3240
01.03.2015;0266008512;18210908020060000140;-3818
01.03.2015;0266002045;18210904052040000110;-200
01.03.2015;0266006321;18210908040080000140;-312,05
01.03.2015;0266006321;18210101012020000110;-1389,23
01.03.2015;0266006321;18210101011010000110;-1065,65
01.03.2015;0266006321;18210901020040000110;-415,93
01.03.2015;0274045684;18210606032040000110;-1737
01.03.2015;0266009315;18210908030070000140;-1188
01.03.2015;0266009315;18210908040080000140;-30826,76
01.03.2015;0266009315;18210908030070000140;-766,1
01.03.2015;0266009315;18210908040080000140;-1973,04
01.03.2015;0266009026;18210908060010000140;-111,08
01.03.2015;0266009026;18210909010010000110;-193,2
01.03.2015;0266009026;18210908040080000140;-285,1
01.03.2015;0266009026;18210908040080000140;-413,47
01.03.2015;0266009026;18210909010010000110;-405,25
01.03.2015;0266009026;18210908030070000140;-171
01.03.2015;0266009026;18210908060010000140;-102,07
01.03.2015;0266011160;18210908060010000140;-2622,78
01.03.2015;0266011160;18210905050010000110;-5699,99
01.03.2015;0266011160;18210905050010000110;-1979,19
01.03.2015;0266011160;18210904030010000110;-207,06
01.03.2015;0266011160;18210908060010000140;-4264,51
01.03.2015;0266011160;18210908020060000140;-38030
01.03.2015;0266011160;18210908020060000140;-30761,66
01.03.2015;0266011160;18210908030070000140;-7295,99
01.03.2015;0266011160;18210908030070000140;-6470
01.03.2015;0266011160;18210908040080000140;-5248,45
01.03.2015;0266011160;18210908040080000140;-3154,64
01.03.2015;0266011160;18210907052040000110;-699,8
01.03.2015;0266011160;18210904010020000110;-702,52
01.03.2015;0266011160;18210907052040000110;-1896,17
01.03.2015;0266007822;18210904010020000110;-1963,19
01.03.2015;0266007822;18210905050010000110;-361,15
01.03.2015;0266007822;18210301000010000110;-344,1
01.03.2015;0266007822;18210908020060000140;-1612
01.03.2015;0266007822;18210908020060000140;-3017,45
01.03.2015;0266007822;18210301000010000110;-1013,92
01.03.2015;0266007822;18210904010020000110;-547,72
01.03.2015;0266031737;18210301000010000110;-1000
01.03.2015;0266025701;18210604011020000110;-2334
01.03.2015;0266025701;18210604011020000110;-165,86
01.03.2015;0266030268;18210301000010000110;-1000
01.03.2015;0266030268;18210604011020000110;-986,26
01.03.2015;0266027956;18210501022010000110;-300
01.03.2015;0266011882;18210908030070000140;-130
01.03.2015;0266005984;18210908030070000140;-474,11
01.03.2015;0266005984;18210101011010000110;-273,49
01.03.2015;0266005984;18210101012020000110;-186,83
01.03.2015;0266005984;18210905050010000110;-113,22
01.03.2015;0266005984;18210908030070000140;-434
01.03.2015;0266005984;18210101011010000110;-165,06
01.03.2015;0266005984;18210101012020000110;-525,99
01.03.2015;0266005984;18210901020040000110;-113,15
01.03.2015;0266005984;18210101012020000110;-546,19
01.03.2015;0266005984;18210901020040000110;-105,22
01.03.2015;0266007396;18210301000010000110;-176,41
01.03.2015;0266008230;18210904052040000110;-45671,85
01.03.2015;0266008230;18210904052040000110;-8073
01.03.2015;0266011628;18210908030070000140;-205,86
01.03.2015;0266005896;18210904052040000110;-521,01
01.03.2015;0266011314;18210908030070000140;-218,22
01.03.2015;0266011314;18210908030070000140;-617
01.03.2015;0266011314;18210904052040000110;-1901,96
01.03.2015;0266018574;18210904052040000110;-888,51
01.03.2015;0266012815;18210908030070000140;-2798,6
01.03.2015;0266012815;18210908030070000140;-564,12
01.03.2015;0266012815;18210904052040000110;-4246,57
01.03.2015;0266000577;18210908030070000140;-1043,05
01.03.2015;0266000577;18210904052040000110;-119,06
01.03.2015;0266013287;18210904052040000110;-31799,23
01.03.2015;0266000753;18210908030070000140;-391,24
01.03.2015;0266000753;18210908030070000140;-654
01.03.2015;0266007798;18210908030070000140;-517
01.03.2015;0266007798;18210908030070000140;-281,74
01.03.2015;0266011025;18210904052040000110;-802,05
01.03.2015;0266011025;18210904052040000110;-1000,8
01.03.2015;0266010328;18210908030070000140;-435,75
01.03.2015;0266010328;18210703000010000110;-975
01.03.2015;0266010328;18210703000010000110;-445,53
01.03.2015;0266027508;18211603010010000140;-200
01.03.2015;0266011956;18210908030070000140;-129,53
01.03.2015;0266009202;18210904052040000110;-9661,57
01.03.2015;0266007244;18210904052040000110;-3901,2
01.03.2015;0266007244;18210904052040000110;-16943,15
01.03.2015;0266007244;18210908030070000140;-1327
01.03.2015;0266007244;18210908030070000140;-253,03
01.03.2015;0266007244;18210904052040000110;-18203,27
01.03.2015;0266012967;18210908030070000140;-388,87
01.03.2015;0266012967;18210904052040000110;-2386,13
01.03.2015;0266012967;18210908030070000140;-979
01.03.2015;0266013907;18210904052040000110;-203,18
01.03.2015;0266009918;18210904052040000110;-6191,07
01.03.2015;0266009918;18210904052040000110;-3738,09
01.03.2015;0266002285;18210904052040000110;-17683,21
01.03.2015;0266008657;18210908030070000140;-266,22
01.03.2015;0266008657;18210908030070000140;-524
01.03.2015;0266006868;18210904052040000110;-4059,64
01.03.2015;0266012318;18211603010010000140;-200
01.03.2015;0266012318;18210606032040000110;-1000
01.03.2015;0266012526;18210904052040000110;-9432,57
01.03.2015;0266012526;18210904052040000110;-2282,78
01.03.2015;0266012526;18210904052040000110;-359,43
01.03.2015;0266012396;18210908040080000140;-192,29
01.03.2015;0266012396;18210908030070000140;-387,22
01.03.2015;0266022690;18210301000010000110;-1100
01.03.2015;0266006995;18210501011010000110;-1000
01.03.2015;0275000990;18210202010060000160;-121,55
01.03.2015;0277028101;18210101012020000110;-122277,47
01.03.2015;0277028101;18210101012020000110;-237352,74
01.03.2015;0276002277;18210904030010000110;-7176,76
01.03.2015;0276002277;18210908040080000140;-820,76
01.03.2015;0276002277;18210908040080000140;-7021,12
01.03.2015;0276002277;18210907052040000110;-75331,71
01.03.2015;0276002277;18210907032040000110;-1713,95
01.03.2015;0276002277;18210901020040000110;-9225,62
01.03.2015;0276002277;18210901020040000110;-7370,37
01.03.2015;0276002277;18210906010020000110;-25901,1
01.03.2015;0276002277;18210906010020000110;-23146
01.03.2015;0276002277;18210908060010000140;-162,89
01.03.2015;0276002277;18210904010020000110;-12928,49
01.03.2015;0276002277;18210602010020000110;-3054,2
01.03.2015;0276002277;18210602010020000110;-200
01.03.2015;0276002277;18210904052040000110;-18774,9
01.03.2015;0276002277;18210904010020000110;-16792,2
