ƒ‡Ú‡;»ÌÌ; ¡ ;—‡Î¸‰Ó
01.04.2015;0266024553;18211603010010000140;-5000
01.04.2015;0261013477;18210301000010000110;-109,56
01.04.2015;0266016619;18210501011010000110;-5255,04
01.04.2015;0266030733;18210502010020000110;-575,88
01.04.2015;0266030733;18210301000010000110;-10740,18
01.04.2015;0266030733;18210501011010000110;-1352,87
01.04.2015;0266013992;18211603010010000140;-1300
01.04.2015;0266013992;18210904030010000110;-2199,12
01.04.2015;0266013992;18210101012020000110;-4508,5
01.04.2015;0266013992;18210301000010000110;-6419,3
01.04.2015;0266013992;18210101011010000110;-500
01.04.2015;0266013992;18210602010020000110;-100,18
01.04.2015;0266025268;18210101012020000110;-900
01.04.2015;0266032339;18210301000010000110;-113593,39
01.04.2015;0266016224;18210904010020000110;-2547,08
01.04.2015;0266016224;18210906010020000110;-2701,88
01.04.2015;0266016224;18210909030080000110;-136,34
01.04.2015;0266016224;18210904030010000110;-950,82
01.04.2015;0266016224;18210907032040000110;-1044,39
01.04.2015;0266016224;18210909020070000110;-149,88
01.04.2015;0266016224;18210301000010000110;-542,02
01.04.2015;0266016224;18210908030070000140;-202,38
01.04.2015;0266016224;18210909010010000110;-1194,73
01.04.2015;0266016224;18210602010020000110;-802,84
01.04.2015;0266032603;18210301000010000110;-488,12
01.04.2015;0266030236;18210501030010000110;-216,46
01.04.2015;0266029216;18210301000010000110;-105,1
01.04.2015;0266030719;18210502020020000110;-4879,08
01.04.2015;0266030719;18210501012010000110;-2403,01
01.04.2015;0266020397;18210501022010000110;-1000
01.04.2015;0266020397;18210907032040000110;-107,68
01.04.2015;0266020397;18210904010020000110;-1792,16
01.04.2015;0266020397;18210905050010000110;-273,83
01.04.2015;0266020397;18210301000010000110;-8268,3
01.04.2015;0266020397;18210907052040000110;-3098,78
01.04.2015;0266020397;18210904020020000110;-438,77
01.04.2015;0266020397;18210904030010000110;-3848,65
01.04.2015;0266016432;18210604011020000110;-4566,7
01.04.2015;0266016432;18210101012020000110;-112,35
01.04.2015;0266016432;18210301000010000110;-616,89
01.04.2015;0268024728;18210502010020000110;-1989,25
01.04.2015;0266033660;18210502010020000110;-4709,75
01.04.2015;0266030941;18210501021010000110;-557,95
01.04.2015;0266032402;18210501012010000110;-44543,99
01.04.2015;0266031092;18210501011010000110;-219,29
01.04.2015;0268068242;18210502010020000110;-7147,76
01.04.2015;0266029230;18210101012020000110;-219,96
01.04.2015;0266029230;18210301000010000110;-4614,77
01.04.2015;0266015728;18210101012020000110;-1726
01.04.2015;0266015728;18210102010010000110;0
01.04.2015;0266015728;18211603010010000140;-200
01.04.2015;0266015728;18210301000010000110;299858
01.04.2015;0266015728;18210101011010000110;-192
01.04.2015;0266015728;18210909010010000110;0
01.04.2015;0276078646;18210501050010000110;-1000
01.04.2015;0276078646;18210501021010000110;-2428,19
01.04.2015;0266025518;18210301000010000110;-2007,01
01.04.2015;0266025518;18210101012020000110;-526,89
01.04.2015;0266015823;18211603010010000140;-150
01.04.2015;0266033558;18210501021010000110;-48237,07
01.04.2015;0266033558;18210501050010000110;-24569,72
01.04.2015;0266016048;18210301000010000110;-8511,97
01.04.2015;0266016048;18210101012020000110;-12234,43
01.04.2015;0266016048;18210101011010000110;-5620,47
01.04.2015;0266016048;18210901020040000110;-141,7
01.04.2015;0266016048;18210904010020000110;-1365,15
01.04.2015;0266022556;18210501050010000110;-19149
01.04.2015;0266022556;18210501021010000110;-8904,65
01.04.2015;0266027603;18210301000010000110;-331,13
01.04.2015;0275057259;18210501021010000110;-1813,49
01.04.2015;0266026102;18211603010010000140;-5000
01.04.2015;0266002990;18210606032040000110;-2931,69
01.04.2015;0266035139;18211603010010000140;-200
01.04.2015;0266016168;18210904010020000110;-581,8
01.04.2015;0266016168;18210301000010000110;-17086,74
01.04.2015;0266016168;18210907032040000110;-231,04
01.04.2015;0266016168;18210907052040000110;-1164,08
01.04.2015;0266016168;18210904030010000110;-1557,29
01.04.2015;0266025349;18210501021010000110;-56857,81
01.04.2015;0266028565;18210301000010000110;-1956,45
01.04.2015;0266028565;18210101012020000110;-636,33
01.04.2015;0266023239;18210604011020000110;-2192,86
01.04.2015;0266023239;18210301000010000110;-400
01.04.2015;0266010021;18210908020060000140;-6745
01.04.2015;0266010021;18210908030070000140;-1831,46
01.04.2015;0266010021;18210904020020000110;-4787,1
01.04.2015;0266010021;18210901020040000110;-3115,03
01.04.2015;0266021224;18210501022010000110;-4550,66
01.04.2015;0266033156;18210102010010000110;-830739,27
01.04.2015;0266033156;18210101011010000110;-241,53
01.04.2015;0266033156;18210602010020000110;-3289,43
01.04.2015;0266033156;18210301000010000110;-1372880,39
01.04.2015;0266033156;18211603010010000140;-250
01.04.2015;0266033156;18210101012020000110;-2175,67
01.04.2015;0266001027;18210907032040000110;-302,65
01.04.2015;0266001027;18210904010020000110;-405,49
01.04.2015;0266029537;18210301000010000110;-200
01.04.2015;0266031060;18210301000010000110;-200
01.04.2015;0266020968;18210301000010000110;-817967,75
01.04.2015;0266020968;18210101011010000110;-12872,87
01.04.2015;0266020968;18210907032040000110;-338,14
01.04.2015;0266020968;18210101012020000110;-51769,6
01.04.2015;0266016263;18210301000010000110;-122813,63
01.04.2015;0266016263;18211603010010000140;-200
01.04.2015;0266016263;18210602010020000110;-57197,28
01.04.2015;0266016263;18210604011020000110;-15608,33
01.04.2015;0266033220;18210301000010000110;-4865,67
01.04.2015;0266033220;18210604011020000110;-166,84
01.04.2015;0266033220;18210602010020000110;-3591,92
01.04.2015;0266024440;18210101012020000110;-300,08
01.04.2015;0266021055;18210907032040000110;-298,29
01.04.2015;0266018447;18210904030010000110;-289,37
01.04.2015;0266018447;18210904010020000110;-1188,93
01.04.2015;0266018447;18210907032040000110;-117,26
01.04.2015;0266018447;18210602010020000110;-724,25
01.04.2015;0266023951;18210301000010000110;-333,63
01.04.2015;0266019828;18210906010020000110;-1800,48
01.04.2015;0266019828;18210907032040000110;-277,97
01.04.2015;0266019828;18210904010020000110;-624,02
01.04.2015;0266019828;18210904030010000110;-527,75
01.04.2015;0266024240;18210602010020000110;-514,88
01.04.2015;0266024240;18210301000010000110;-8048,51
01.04.2015;0266024240;18210604011020000110;-392,43
01.04.2015;0266022891;18210301000010000110;-7871179,23
01.04.2015;0266022891;18210909030080000110;-1400,05
01.04.2015;0266022891;18210101012020000110;-7271472,42
01.04.2015;0266022891;18210602010020000110;-2955,64
01.04.2015;0266022891;18210101011010000110;-2684681,35
01.04.2015;0266022891;18210909010010000110;-9737,81
01.04.2015;0266022891;18211603010010000140;-3350
01.04.2015;0266022891;18210909020070000110;-1321,35
01.04.2015;0266030042;18210604011020000110;-14980,5
01.04.2015;0266030042;18210909010010000110;-48493,75
01.04.2015;0266030042;18210602010020000110;-8425,14
01.04.2015;0266022651;18210301000010000110;-23493,57
01.04.2015;0266022651;18210101011010000110;-400
01.04.2015;0266022651;18210906010020000110;-200
01.04.2015;0266022651;18211603010010000140;-223,71
01.04.2015;0266022651;18210101012020000110;-3600
01.04.2015;0266034248;18211603010010000140;-200
01.04.2015;0266024610;18210301000010000110;-1100
01.04.2015;0266024610;18211603010010000140;-200
01.04.2015;0266032843;18210101012020000110;-1145,26
01.04.2015;0266032843;18210602010020000110;-2219,61
01.04.2015;0266032843;18210101011010000110;-138,46
01.04.2015;0266032843;18211603010010000140;-200
01.04.2015;0266013449;18210101012020000110;-127
01.04.2015;0266015830;18210908030070000140;-771,19
01.04.2015;0266015830;18210907032040000110;-121,44
01.04.2015;0266015830;18210904010020000110;-741,97
01.04.2015;0266025645;18210501012010000110;-41364,55
01.04.2015;0266020206;18210101012020000110;-2856,79
01.04.2015;0266010864;18210101012020000110;0
01.04.2015;0266010864;18210602010020000110;-1335,18
01.04.2015;0266010864;18210301000010000110;-58441,63
01.04.2015;0266010864;18210101011010000110;0
01.04.2015;0266027321;18210502010020000110;-237,94
01.04.2015;0266024000;18210101011010000110;-300994
01.04.2015;0266024000;18210602010020000110;-49238
01.04.2015;0266024000;18210101012020000110;-2709267,06
01.04.2015;0266002239;18210101012020000110;-10902585,39
01.04.2015;0266002239;18210101011010000110;-1211397,04
01.04.2015;0266019585;18210904010020000110;-311,43
01.04.2015;0266000070;18210501030010000110;-647,45
01.04.2015;0266000070;18210907032040000110;-356,49
01.04.2015;0266000070;18210301000010000110;-30423,28
01.04.2015;0266000070;18210904010020000110;-11114,57
01.04.2015;0266000070;18210101012020000110;-3134,54
01.04.2015;0266000070;18210501022010000110;-1797,78
01.04.2015;0266000070;18210909020070000110;-127,38
01.04.2015;0266000070;18210901020040000110;-1855,14
01.04.2015;0266000070;18210906010020000110;-6665,82
01.04.2015;0266000070;18210905050010000110;-703,17
01.04.2015;0266000070;18210907052040000110;-2257,38
01.04.2015;0266000070;18210904030010000110;-11629,21
01.04.2015;0266000070;18210101011010000110;-4308,24
01.04.2015;0266021873;18211603010010000140;-210,08
01.04.2015;0266030081;18210501011010000110;-922,7
01.04.2015;0266025420;18210301000010000110;-1915
01.04.2015;0266025420;18211603010010000140;-941,78
01.04.2015;0266025420;18210101012020000110;-900
01.04.2015;0266032522;18210501012010000110;-1000
01.04.2015;0266021545;18210301000010000110;-1000
01.04.2015;0266029706;18210301000010000110;-390
01.04.2015;0266023503;18210501012010000110;-233,66
01.04.2015;0266023503;18211606000010000140;-45000
01.04.2015;0266023503;18210301000010000110;-1968,03
01.04.2015;0266023503;18210501011010000110;-5220
01.04.2015;0266023366;18210501012010000110;-144090,36
01.04.2015;0266023366;18210301000010000110;-618003,43
01.04.2015;0266023366;18210502020020000110;-1001,23
01.04.2015;0266023447;18211603010010000140;-1000
01.04.2015;0266023447;18210501022010000110;-200
01.04.2015;0266026550;18210301000010000110;-1985,2
01.04.2015;0266020132;18210907032040000110;-197,56
01.04.2015;0266017556;18210301000010000110;-35416,29
01.04.2015;0266017556;18210904010020000110;-280,33
01.04.2015;0266024264;18210501012010000110;-52837,54
01.04.2015;0266024521;18210501021010000110;-18957,62
01.04.2015;0266014040;18211603010010000140;-200
01.04.2015;0266032057;18211603010010000140;-200
01.04.2015;0266000030;18210908040080000140;-332,66
01.04.2015;0266000030;18210101012020000110;-109,85
01.04.2015;0266000030;18210905050010000110;-1363,34
01.04.2015;0266011280;18210602010020000110;-44060,11
01.04.2015;0266017316;18210904010020000110;-245,55
01.04.2015;0266017316;18210301000010000110;-300
01.04.2015;7725238003;18211603010010000140;-1500
01.04.2015;0266019786;18210907032040000110;-419,79
01.04.2015;0266027258;18211603010010000140;-700
01.04.2015;0266027258;18210101012020000110;-219
01.04.2015;0266027258;18210301000010000110;-1000
01.04.2015;0266022669;18211606000010000140;-30000
01.04.2015;0266033364;18210501050010000110;-101322
01.04.2015;0266022820;18210501022010000110;-200
01.04.2015;0266022820;18210501030010000110;-23283,19
01.04.2015;0266028540;18210101012020000110;-361,1
01.04.2015;0266028540;18210301000010000110;-3993,83
01.04.2015;0266028540;18210602010020000110;-26583,31
01.04.2015;0266028540;18210301000010000110;-31493,89
01.04.2015;0266030525;18210101012020000110;-42985,58
01.04.2015;0266030525;18210101011010000110;-4775,86
01.04.2015;0266030525;18211603010010000140;-450
01.04.2015;0266030525;18210301000010000110;-3020,99
01.04.2015;0266031712;18211603010010000140;-200
01.04.2015;0266022563;18210502020020000110;-11657,11
01.04.2015;0266020291;18210901020040000110;-144,85
01.04.2015;0266020291;18210101011010000110;-333,13
01.04.2015;0266020291;18210909030080000110;-477,77
01.04.2015;0266020291;18210909020070000110;-532,73
01.04.2015;0266020291;18210904030010000110;-127,71
01.04.2015;0266020291;18210907032040000110;-255,15
01.04.2015;0266020291;18210909010010000110;-1806,19
01.04.2015;0266020291;18210301000010000110;-522,63
01.04.2015;0266030275;18210101011010000110;-2554,15
01.04.2015;0266030275;18210909020070000110;-166,98
01.04.2015;0266030275;18210101012020000110;-7027,04
01.04.2015;0266022972;18210301000010000110;-1062,06
01.04.2015;0266022972;18210909010010000110;-228
01.04.2015;0266022972;18211603010010000140;-150
01.04.2015;0266000961;18210908020060000140;-1129
01.04.2015;0266000961;18210908030070000140;-798
01.04.2015;0266030638;18210501050010000110;-152326,14
01.04.2015;0266030638;18210502010020000110;-5369,96
01.04.2015;0266015492;18210907052040000110;-134,41
01.04.2015;0266015492;18210909010010000110;-2194,02
01.04.2015;0266035562;18210301000010000110;-13124,81
01.04.2015;0266024426;18210501011010000110;-827,34
01.04.2015;0266029819;18210301000010000110;-200
01.04.2015;0266029819;18211603010010000140;-400
01.04.2015;0266029819;18210101012020000110;-146
01.04.2015;0266033269;18210301000010000110;-2171,66
01.04.2015;0266019747;18210904010020000110;-1294,23
01.04.2015;0266019747;18210904030010000110;-710,23
01.04.2015;0266019289;18211603010010000140;-1200
01.04.2015;0266030684;18210301000010000110;-2388,79
01.04.2015;0266030684;18211603010010000140;-200
01.04.2015;0266030684;18210101012020000110;-3313,35
01.04.2015;0266030684;18210101011010000110;-370,18
01.04.2015;0266031840;18210501011010000110;-1252,15
01.04.2015;0266020421;18210907032040000110;-133,37
01.04.2015;0266020421;18210101011010000110;-142,01
01.04.2015;0266020421;18210901020040000110;-200,36
01.04.2015;0266020421;18210101012020000110;-1155,34
01.04.2015;0266028131;18211603010010000140;-300
01.04.2015;0266028131;18210909020070000110;-285,74
01.04.2015;0266028131;18210909010010000110;-14872,74
01.04.2015;0266028131;18210301000010000110;-676,18
01.04.2015;0266028131;18210102010010000110;-72051,63
01.04.2015;0266028131;18210909030080000110;-410,73
01.04.2015;0266017926;18210101011010000110;-9193,4
01.04.2015;0266017926;18210904010020000110;-1172,25
01.04.2015;0266017926;18210101012020000110;-12331,1
01.04.2015;0266017926;18210501012010000110;-2580,31
01.04.2015;0266017926;18210901020040000110;-4339,49
01.04.2015;0266015870;18210501011010000110;-2872,56
01.04.2015;0266018158;18210901020040000110;-132,71
01.04.2015;0266018158;18210906010020000110;-400
01.04.2015;0266018158;18210301000010000110;-3000
01.04.2015;0266018158;18210101012020000110;-392,59
01.04.2015;0266018158;18210904010020000110;-324,07
01.04.2015;0266018158;18210907032040000110;-105,69
01.04.2015;0266018158;18211603010010000140;-450
01.04.2015;0266027836;18210501011010000110;-249
01.04.2015;0266018253;18210101011010000110;-9612,47
01.04.2015;0266018253;18210101012020000110;-12867,19
01.04.2015;0266018253;18210907052040000110;-5741,34
01.04.2015;0266018253;18210901020040000110;-320,03
01.04.2015;0266033170;18210101012020000110;-8220,75
01.04.2015;0266033170;18210101011010000110;-914,08
01.04.2015;0266033170;18211603010010000140;-1600
01.04.2015;0266033170;18210301000010000110;-8390,36
01.04.2015;0266030980;18210101012020000110;-1800
01.04.2015;0266030980;18211603010010000140;-2400
01.04.2015;0266030980;18210301000010000110;-29400,01
01.04.2015;0266030980;18210101011010000110;-200
01.04.2015;4345007205;18210301000010000110;-45583,65
01.04.2015;0266028847;18210602010020000110;-131,81
01.04.2015;0266032762;18210502010020000110;-41954,07
01.04.2015;0266032762;18211603010010000140;-400
01.04.2015;0266012558;18210904010020000110;-1029,26
01.04.2015;0266032120;18210301000010000110;-1394,99
01.04.2015;0266028029;18210604011020000110;-25469,19
01.04.2015;0266019088;18210101011010000110;-767,35
01.04.2015;0266019088;18210101012020000110;-7634,06
01.04.2015;0266019088;18210904010020000110;-250,01
01.04.2015;0266019088;18210901020040000110;-356,34
01.04.2015;0266019088;18210602010020000110;-408,11
01.04.2015;0266027699;18210501050010000110;-177688
01.04.2015;0266018366;18210909030080000110;-393,66
01.04.2015;0266028082;18210602010020000110;-167,03
01.04.2015;0266028082;18210909010010000110;-84512,27
01.04.2015;0266028082;18210301000010000110;-37295,09
01.04.2015;0266020566;18210501012010000110;-5717,81
01.04.2015;0266025229;18210501012010000110;-137,94
01.04.2015;0266025405;18211603010010000140;-1250
01.04.2015;0266025405;18210101011010000110;-377
01.04.2015;0266025405;18210301000010000110;-9400
01.04.2015;0266025405;18210909010010000110;-115
01.04.2015;0266025405;18210101012020000110;-3223
01.04.2015;0266024666;18210602010020000110;-1066,74
01.04.2015;0266024666;18210301000010000110;-940,35
01.04.2015;0266024666;18210101012020000110;-113,31
01.04.2015;0266029791;18211603010010000140;-600
01.04.2015;0266029791;18210101011010000110;-308,98
01.04.2015;0266029791;18210301000010000110;-162966,37
01.04.2015;0266029791;18210101012020000110;-135590,27
01.04.2015;0266022700;18210301000010000110;-178,74
01.04.2015;0266030532;18210501012010000110;-110,2
01.04.2015;0266028773;18210501011010000110;-12474,12
01.04.2015;0266032480;18211603010010000140;-1600
01.04.2015;0266021560;18210301000010000110;-10647,34
01.04.2015;0266021560;18211603010010000140;0
01.04.2015;0266021560;18210101011010000110;-1110,5
01.04.2015;0266021560;18210101012020000110;-8428,72
01.04.2015;0266009876;18210904052040000110;-504,3
01.04.2015;0266019440;18211603010010000140;-200
01.04.2015;0266024151;18210301000010000110;-1000
01.04.2015;0266024151;18210604011020000110;-100,67
01.04.2015;0266033815;18210301000010000110;-1000
01.04.2015;0266030620;18210501021010000110;-764,37
01.04.2015;0266030620;18210501050010000110;-104006,63
01.04.2015;0266023479;18210602010020000110;-18453
01.04.2015;0266018239;18210904030010000110;-718,45
01.04.2015;0266018239;18210904010020000110;-149,63
01.04.2015;0266018239;18210907052040000110;-412,77
01.04.2015;0266032890;18210501021010000110;-14464
01.04.2015;0266013022;18210908030070000140;-1320,16
01.04.2015;0266013022;18210908020060000140;-287
01.04.2015;0274079605;18210602010020000110;-295,17
01.04.2015;0266024391;18210501012010000110;-110,8
01.04.2015;0266024391;18210501011010000110;-1000
01.04.2015;0266009820;18210904010020000110;-148,34
01.04.2015;0266009820;18210907032040000110;-253,38
01.04.2015;0266009820;18210908020060000140;-319,21
01.04.2015;0266009820;18210904030010000110;-820,09
01.04.2015;0266020407;18210909010010000110;-633,27
01.04.2015;0266020407;18210904030010000110;-1719,57
01.04.2015;0266020407;18210906010020000110;-1363,83
01.04.2015;0266031208;18210501012010000110;-10161,59
01.04.2015;0266027963;18210501012010000110;-17509,25
01.04.2015;0266016922;18210301000010000110;-4009,41
01.04.2015;0266016922;18210908040080000140;-1882,08
01.04.2015;0266016922;18211603010010000140;-200
01.04.2015;0266016922;18210908030070000140;-7805
01.04.2015;0266016922;18210907032040000110;-114,65
01.04.2015;0266016922;18210906010020000110;-300
01.04.2015;0266016922;18210904010020000110;-1545,42
01.04.2015;0266016922;18210602010020000110;-295,39
01.04.2015;0266020647;18210906010020000110;-300
01.04.2015;0266020647;18210907032040000110;-135,29
01.04.2015;0266005085;18210904010020000110;-575,81
01.04.2015;0266005085;18210907032040000110;-229,24
01.04.2015;0266005085;18210908030070000140;-123,15
01.04.2015;0266023870;18210901020040000110;-109,86
01.04.2015;0266030860;18210501050010000110;-5044
01.04.2015;0266030902;18210101012020000110;-25977,57
01.04.2015;0266030902;18210101011010000110;-3052,25
01.04.2015;0266026286;18210501011010000110;-18844,81
01.04.2015;0266026286;18210301000010000110;-155043,11
01.04.2015;0266031800;18210301000010000110;-1000
01.04.2015;0266028999;18210501021010000110;-21103
01.04.2015;0266030388;18210301000010000110;-718,84
01.04.2015;0266030388;18210101012020000110;-329,2
01.04.2015;0266013174;18210501021010000110;-121,16
01.04.2015;0266020527;18210909030080000110;-429,49
01.04.2015;0266020527;18210301000010000110;-202404,4
01.04.2015;0266020527;18210901020040000110;-8070,15
01.04.2015;0266020527;18210101012020000110;-70163,75
01.04.2015;0266020527;18210909010010000110;-1202,23
01.04.2015;0266020527;18210101011010000110;-26772,52
01.04.2015;0266020527;18210909020070000110;-339,71
01.04.2015;0266020527;18211603010010000140;-400
01.04.2015;0266021859;18210904010020000110;-1407,58
01.04.2015;0266036622;18210301000010000110;-1000
01.04.2015;0266016591;18210102010010000110;-184
01.04.2015;0266016591;18210908040080000140;-902,04
01.04.2015;0266028580;18210501022010000110;-126,21
01.04.2015;0266028580;18210501030010000110;-1581,49
01.04.2015;0266030130;18210602010020000110;-595,16
01.04.2015;0266030130;18210301000010000110;-153
01.04.2015;7708219755;18210602010020000110;-300
01.04.2015;7708219755;18210101012020000110;-200
01.04.2015;0266021746;18210501022010000110;-805,57
01.04.2015;0266030839;18210501030010000110;-23428,51
01.04.2015;0266015735;18210908030070000140;-854,03
01.04.2015;0266032699;18210101012020000110;-34732,25
01.04.2015;0266032699;18210501011010000110;-150
01.04.2015;0266032699;18210301000010000110;-5000
01.04.2015;0266032699;18210101011010000110;-3859,7
01.04.2015;0266032699;18211603010010000140;-950
01.04.2015;0266032699;18211606000010000140;-29764
01.04.2015;0266032699;18210602010020000110;-1000
01.04.2015;0266025211;18210502020020000110;-3731,6
01.04.2015;0266025211;18211603010010000140;-150
01.04.2015;0266025211;18210602010020000110;-448,22
01.04.2015;0266030910;18210501050010000110;-2452
01.04.2015;0266033597;18210301000010000110;-315,76
01.04.2015;0266021440;18210501011010000110;-10298,41
01.04.2015;0266016665;18210908020060000140;-289
01.04.2015;0266016665;18210501022010000110;-1100
01.04.2015;0266016665;18210908030070000140;-708,09
01.04.2015;0266016665;18211603010010000140;-400
01.04.2015;0266025638;18210501021010000110;-2444,24
01.04.2015;0266017098;18210904030010000110;-664,43
01.04.2015;0266017098;18210907032040000110;-163,59
01.04.2015;0266017098;18210904010020000110;-1704,44
01.04.2015;0266017098;18210901020040000110;-145,72
01.04.2015;0266023310;18211603010010000140;-5800
01.04.2015;0266023310;18210501011010000110;-2000
01.04.2015;0266033879;18210101012020000110;-185,67
01.04.2015;0266033879;18210301000010000110;-109,49
01.04.2015;0266030290;18210301000010000110;-204038,28
01.04.2015;0266030290;18211603010010000140;-150
01.04.2015;0266030290;18210101012020000110;-85796,89
01.04.2015;0266030290;18210101011010000110;-9556,27
01.04.2015;0266023768;18211603010010000140;-400
01.04.2015;0266011184;18211603010010000140;-200
01.04.2015;0266015580;18210301000010000110;-129,35
01.04.2015;0266015580;18210502020020000110;-3700,11
01.04.2015;0266015580;18210909020070000110;-430,39
01.04.2015;0266023983;18210501011010000110;-215,98
01.04.2015;0266017250;18210904020020000110;-315,58
01.04.2015;0266017250;18210904010020000110;-1416,06
01.04.2015;0266017250;18210907032040000110;-295,8
01.04.2015;0266017250;18210301000010000110;-153,75
01.04.2015;0266017436;18210904010020000110;-513,79
01.04.2015;0266017436;18210907032040000110;-667,74
01.04.2015;0266023461;18210503010010000110;-47034,88
01.04.2015;0266023461;18211603010010000140;-200
01.04.2015;0266013110;18210907052040000110;-264,27
01.04.2015;0266013110;18210101012020000110;-377,62
01.04.2015;0266013110;18210906010020000110;-399,05
01.04.2015;0266013110;18210904010020000110;-3293,84
01.04.2015;0266013110;18210904030010000110;-1413,73
01.04.2015;0266013110;18210907032040000110;-181,91
01.04.2015;0266013110;18210905050010000110;-284,64
01.04.2015;0266013110;18210301000010000110;-5771,91
01.04.2015;0266013110;18210101011010000110;-288,26
01.04.2015;0266016915;18210501011010000110;-3073,48
01.04.2015;0266022475;18210501022010000110;-818,72
01.04.2015;0266026575;18210501011010000110;-2347,26
01.04.2015;0266026575;18211603010010000140;-800
01.04.2015;0266029569;18210502010020000110;-1000
01.04.2015;0266012491;18210904030010000110;-239,36
01.04.2015;0266012491;18210908030070000140;-373,41
01.04.2015;0266012491;18210907032040000110;-314,11
01.04.2015;0266024578;18210501011010000110;-1152,31
01.04.2015;0266029992;18210501022010000110;-424,45
01.04.2015;0266032233;18211603010010000140;-800
01.04.2015;0266006900;18210908030070000140;-770,14
01.04.2015;0266018493;18210501030010000110;-89821,56
01.04.2015;0266015333;18210501012010000110;-11294,63
01.04.2015;0266015333;18210908030070000140;-881,98
01.04.2015;0266015333;18210904030010000110;-112,12
01.04.2015;0266015333;18210904010020000110;-733,84
01.04.2015;0266015333;18210907052040000110;-628,49
01.04.2015;0266022130;18210907032040000110;-269,1
01.04.2015;0277004301;18210606032040000110;-97831,56
01.04.2015;0266016390;18210101012020000110;-889,71
01.04.2015;0266016390;18210301000010000110;-41500,63
01.04.2015;0266013093;18210908020060000140;-125,51
01.04.2015;0266013093;18210301000010000110;-1153,34
01.04.2015;0266024641;18210101011010000110;-1674,26
01.04.2015;0266024641;18210101012020000110;-4420,97
01.04.2015;0266024641;18210301000010000110;-13434,65
01.04.2015;0266009756;18210909020070000110;-948,66
01.04.2015;0266009756;18210909030080000110;-1109,09
01.04.2015;0266009756;18210301000010000110;-28060,78
01.04.2015;0266009756;18210909010010000110;-7104,57
01.04.2015;0266009756;18210904020020000110;-175,1
01.04.2015;0266009756;18210904030010000110;-486,78
01.04.2015;0266009756;18210904010020000110;-612,81
01.04.2015;0266009756;18210907032040000110;-122,28
01.04.2015;0266028639;18210501011010000110;-4285,55
01.04.2015;0266017725;18210301000010000110;-375
01.04.2015;0266017725;18210908020060000140;-493,79
01.04.2015;0266017267;18210602010020000110;-56160,44
01.04.2015;0266017267;18210606032040000110;-53810,49
01.04.2015;0266017267;18210501021010000110;-69034,96
01.04.2015;0266024779;18210602010020000110;-69299,05
01.04.2015;0266024779;18210501021010000110;-3218,66
01.04.2015;0266034495;18210604011020000110;-1662,87
01.04.2015;0266034495;18210501021010000110;-11029,21
01.04.2015;7805651216;18210502010020000110;-6001,84
01.04.2015;0266001179;18210908040080000140;-2473,54
01.04.2015;0266001179;18210908030070000140;-6379,98
01.04.2015;0266001179;18210908020060000140;-8553
01.04.2015;0266033195;18210101012020000110;-109081,87
01.04.2015;0266033195;18210101011010000110;-7368,01
01.04.2015;0266033195;18210301000010000110;-103735,24
01.04.2015;0266024955;18210502010020000110;-4224,2
01.04.2015;0266024955;18210909020070000110;-4778,32
01.04.2015;0266024955;18210909010010000110;-1247,98
01.04.2015;0266024955;18210501022010000110;-7434,68
01.04.2015;0266024955;18210502020020000110;-6984,94
01.04.2015;0266024955;18210909030080000110;-645,39
01.04.2015;0266011138;18210501011010000110;-216,55
01.04.2015;0266011138;18210301000010000110;-970,94
01.04.2015;0266012798;18210101012020000110;-163
01.04.2015;0266012798;18210907032040000110;-305,92
01.04.2015;0266012798;18210301000010000110;-300,01
01.04.2015;0266012798;18210908030070000140;-546,24
01.04.2015;0266012798;18210904010020000110;-135,81
01.04.2015;0266012131;18210301000010000110;-144,67
01.04.2015;0266027152;18210501021010000110;-1018,6
01.04.2015;7709677645;18210602010020000110;-9533,82
01.04.2015;0266021175;18210101012020000110;-2195,2
01.04.2015;0266021175;18210901020040000110;-1286,25
01.04.2015;0266021175;18210904030010000110;-829,32
01.04.2015;0266021175;18210907032040000110;-223,38
01.04.2015;0266021175;18210904010020000110;-3029,55
01.04.2015;0266021175;18211603010010000140;-5000
01.04.2015;0266022725;18210604011020000110;-611,88
01.04.2015;0266022725;18210301000010000110;-2356525,75
01.04.2015;0266031310;18210909030080000110;-2669,39
01.04.2015;0266031310;18210909010010000110;-89374,56
01.04.2015;0266031310;18210301000010000110;-2004,91
01.04.2015;0266024810;18210602010020000110;-445,18
01.04.2015;0266024810;18210301000010000110;-61826,52
01.04.2015;0266024810;18210101011010000110;-6334,39
01.04.2015;0266024810;18210101012020000110;-56655,55
01.04.2015;0266022080;18211603010010000140;-5000
01.04.2015;6606022356;18211603010010000140;-200
01.04.2015;0266023800;18210301000010000110;-300
01.04.2015;0266018077;18210904030010000110;-3081,51
01.04.2015;0266018077;18210501030010000110;-411,98
01.04.2015;0266027314;18210502010020000110;-167497,69
01.04.2015;0266027314;18210301000010000110;-28829,77
01.04.2015;0266031744;18211603010010000140;-400
01.04.2015;0266031744;18210101011010000110;-205,43
01.04.2015;0266031744;18210301000010000110;-8249,45
01.04.2015;0266031744;18210101012020000110;-1899,18
01.04.2015;0266019183;18210907032040000110;-128,54
01.04.2015;0266022098;18210101012020000110;-16819,46
01.04.2015;0266022098;18210301000010000110;-1365,68
01.04.2015;0266022098;18210101011010000110;-8699,64
